,count_in_china_andothers,word_in_china_andothers,datechina_andothers,count_in_onlyworld,word_in_onlyworld,dateonlyworld,count_in_onlychina,word_in_onlychina,dateonlychina,count_in_all,word_in_all,dateall,percent_in_china_andothers,word_in_china_andothers_y,datechina_andothers_y,percent_in_only_world,word_in_only_world,dateonly_world,percent_in_only_china,word_in_only_china,dateonly_china
703,0,rose,2020-02,1,rose,2020-02,2,rose,2020-02,4,rose,2020-02,0.0,rose,2020-02,0.00016966406515100100,rose,2020-02,0.00033932813030200200,rose,2020-02
704,0,rose,2020-03,6,rose,2020-03,2,rose,2020-03,10,rose,2020-03,0.0,rose,2020-03,0.0012077294685990300,rose,2020-03,0.00040257648953301100,rose,2020-03
705,0,phone,2020-01,0,phone,2020-01,2,phone,2020-01,3,phone,2020-01,0.0,phone,2020-01,0.0,phone,2020-01,0.00039115978877371400,phone,2020-01
706,1,phone,2020-02,1,phone,2020-02,8,phone,2020-02,10,phone,2020-02,0.003787878787878790,phone,2020-02,0.00016966406515100100,phone,2020-02,0.0013573125212080100,phone,2020-02
707,2,phone,2020-03,2,phone,2020-03,4,phone,2020-03,7,phone,2020-03,0.002635046113306980,phone,2020-03,0.00040257648953301100,phone,2020-03,0.0008051529790660230,phone,2020-03
708,0,provide,2020-01,0,provide,2020-01,2,provide,2020-01,4,provide,2020-01,0.0,provide,2020-01,0.0,provide,2020-01,0.00039115978877371400,provide,2020-01
709,1,provide,2020-02,1,provide,2020-02,2,provide,2020-02,5,provide,2020-02,0.003787878787878790,provide,2020-02,0.00016966406515100100,provide,2020-02,0.00033932813030200200,provide,2020-02
710,6,provide,2020-03,1,provide,2020-03,4,provide,2020-03,11,provide,2020-03,0.007905138339920950,provide,2020-03,0.00020128824476650600,provide,2020-03,0.0008051529790660230,provide,2020-03
711,1,major,2020-01,1,major,2020-01,2,major,2020-01,4,major,2020-01,0.0031847133757961800,major,2020-01,0.00019557989438685700,major,2020-01,0.00039115978877371400,major,2020-01
712,0,major,2020-02,0,major,2020-02,3,major,2020-02,6,major,2020-02,0.0,major,2020-02,0.0,major,2020-02,0.0005089921954530030,major,2020-02
713,0,major,2020-03,2,major,2020-03,7,major,2020-03,10,major,2020-03,0.0,major,2020-03,0.00040257648953301100,major,2020-03,0.0014090177133655400,major,2020-03
714,0,closed,2020-01,1,closed,2020-01,1,closed,2020-01,3,closed,2020-01,0.0,closed,2020-01,0.00019557989438685700,closed,2020-01,0.00019557989438685700,closed,2020-01
715,0,closed,2020-02,1,closed,2020-02,3,closed,2020-02,4,closed,2020-02,0.0,closed,2020-02,0.00016966406515100100,closed,2020-02,0.0005089921954530030,closed,2020-02
716,0,closed,2020-03,1,closed,2020-03,7,closed,2020-03,13,closed,2020-03,0.0,closed,2020-03,0.00020128824476650600,closed,2020-03,0.0014090177133655400,closed,2020-03
717,0,held,2020-01,2,held,2020-01,4,held,2020-01,8,held,2020-01,0.0,held,2020-01,0.00039115978877371400,held,2020-01,0.0007823195775474280,held,2020-01
718,0,held,2020-02,0,held,2020-02,5,held,2020-02,7,held,2020-02,0.0,held,2020-02,0.0,held,2020-02,0.0008483203257550050,held,2020-02
719,0,held,2020-03,0,held,2020-03,3,held,2020-03,5,held,2020-03,0.0,held,2020-03,0.0,held,2020-03,0.0006038647342995170,held,2020-03
720,0,close,2020-01,1,close,2020-01,1,close,2020-01,2,close,2020-01,0.0,close,2020-01,0.00019557989438685700,close,2020-01,0.00019557989438685700,close,2020-01
721,0,close,2020-02,0,close,2020-02,2,close,2020-02,2,close,2020-02,0.0,close,2020-02,0.0,close,2020-02,0.00033932813030200200,close,2020-02
722,0,close,2020-03,7,close,2020-03,0,close,2020-03,16,close,2020-03,0.0,close,2020-03,0.0014090177133655400,close,2020-03,0.0,close,2020-03
723,0,years,2020-01,2,years,2020-01,3,years,2020-01,10,years,2020-01,0.0,years,2020-01,0.00039115978877371400,years,2020-01,0.000586739683160571,years,2020-01
724,0,years,2020-02,0,years,2020-02,2,years,2020-02,7,years,2020-02,0.0,years,2020-02,0.0,years,2020-02,0.00033932813030200200,years,2020-02
725,0,years,2020-03,1,years,2020-03,1,years,2020-03,3,years,2020-03,0.0,years,2020-03,0.00020128824476650600,years,2020-03,0.00020128824476650600,years,2020-03
726,0,united,2020-01,1,united,2020-01,5,united,2020-01,11,united,2020-01,0.0,united,2020-01,0.00019557989438685700,united,2020-01,0.0009778994719342850,united,2020-01
727,1,united,2020-02,0,united,2020-02,0,united,2020-02,5,united,2020-02,0.003787878787878790,united,2020-02,0.0,united,2020-02,0.0,united,2020-02
728,0,united,2020-03,0,united,2020-03,1,united,2020-03,4,united,2020-03,0.0,united,2020-03,0.0,united,2020-03,0.00020128824476650600,united,2020-03
729,0,village,2020-01,0,village,2020-01,2,village,2020-01,7,village,2020-01,0.0,village,2020-01,0.0,village,2020-01,0.00039115978877371400,village,2020-01
730,0,village,2020-02,0,village,2020-02,3,village,2020-02,8,village,2020-02,0.0,village,2020-02,0.0,village,2020-02,0.0005089921954530030,village,2020-02
731,0,village,2020-03,0,village,2020-03,3,village,2020-03,5,village,2020-03,0.0,village,2020-03,0.0,village,2020-03,0.0006038647342995170,village,2020-03
732,0,chief,2020-01,0,chief,2020-01,4,chief,2020-01,10,chief,2020-01,0.0,chief,2020-01,0.0,chief,2020-01,0.0007823195775474280,chief,2020-01
733,0,chief,2020-02,1,chief,2020-02,3,chief,2020-02,7,chief,2020-02,0.0,chief,2020-02,0.00016966406515100100,chief,2020-02,0.0005089921954530030,chief,2020-02
734,0,chief,2020-03,0,chief,2020-03,1,chief,2020-03,3,chief,2020-03,0.0,chief,2020-03,0.0,chief,2020-03,0.00020128824476650600,chief,2020-03
735,0,coronavirusoutbreak,2020-01,0,coronavirusoutbreak,2020-01,0,coronavirusoutbreak,2020-01,1,coronavirusoutbreak,2020-01,0.0,coronavirusoutbreak,2020-01,0.0,coronavirusoutbreak,2020-01,0.0,coronavirusoutbreak,2020-01
736,1,coronavirusoutbreak,2020-02,1,coronavirusoutbreak,2020-02,10,coronavirusoutbreak,2020-02,16,coronavirusoutbreak,2020-02,0.003787878787878790,coronavirusoutbreak,2020-02,0.00016966406515100100,coronavirusoutbreak,2020-02,0.0016966406515100100,coronavirusoutbreak,2020-02
737,0,coronavirusoutbreak,2020-03,0,coronavirusoutbreak,2020-03,2,coronavirusoutbreak,2020-03,3,coronavirusoutbreak,2020-03,0.0,coronavirusoutbreak,2020-03,0.0,coronavirusoutbreak,2020-03,0.00040257648953301100,coronavirusoutbreak,2020-03
738,0,diamondprincess,2020-01,0,diamondprincess,2020-01,0,diamondprincess,2020-01,0,diamondprincess,2020-01,0.0,diamondprincess,2020-01,0.0,diamondprincess,2020-01,0.0,diamondprincess,2020-01
739,1,diamondprincess,2020-02,2,diamondprincess,2020-02,0,diamondprincess,2020-02,18,diamondprincess,2020-02,0.003787878787878790,diamondprincess,2020-02,0.00033932813030200200,diamondprincess,2020-02,0.0,diamondprincess,2020-02
740,0,diamondprincess,2020-03,0,diamondprincess,2020-03,0,diamondprincess,2020-03,2,diamondprincess,2020-03,0.0,diamondprincess,2020-03,0.0,diamondprincess,2020-03,0.0,diamondprincess,2020-03
741,0,germany,2020-01,1,germany,2020-01,0,germany,2020-01,1,germany,2020-01,0.0,germany,2020-01,0.00019557989438685700,germany,2020-01,0.0,germany,2020-01
742,0,germany,2020-02,0,germany,2020-02,0,germany,2020-02,0,germany,2020-02,0.0,germany,2020-02,0.0,germany,2020-02,0.0,germany,2020-02
743,2,germany,2020-03,16,germany,2020-03,0,germany,2020-03,18,germany,2020-03,0.002635046113306980,germany,2020-03,0.00322061191626409,germany,2020-03,0.0,germany,2020-03
744,1,virus,2020-01,0,virus,2020-01,1,virus,2020-01,2,virus,2020-01,0.0031847133757961800,virus,2020-01,0.0,virus,2020-01,0.00019557989438685700,virus,2020-01
745,0,virus,2020-02,0,virus,2020-02,3,virus,2020-02,9,virus,2020-02,0.0,virus,2020-02,0.0,virus,2020-02,0.0005089921954530030,virus,2020-02
746,0,virus,2020-03,1,virus,2020-03,2,virus,2020-03,8,virus,2020-03,0.0,virus,2020-03,0.00020128824476650600,virus,2020-03,0.00040257648953301100,virus,2020-03
747,0,fri,2020-01,0,fri,2020-01,1,fri,2020-01,1,fri,2020-01,0.0,fri,2020-01,0.0,fri,2020-01,0.00019557989438685700,fri,2020-01
748,0,fri,2020-02,3,fri,2020-02,3,fri,2020-02,8,fri,2020-02,0.0,fri,2020-02,0.0005089921954530030,fri,2020-02,0.0005089921954530030,fri,2020-02
749,2,fri,2020-03,4,fri,2020-03,2,fri,2020-03,10,fri,2020-03,0.002635046113306980,fri,2020-03,0.0008051529790660230,fri,2020-03,0.00040257648953301100,fri,2020-03
750,0,scenic,2020-01,0,scenic,2020-01,3,scenic,2020-01,5,scenic,2020-01,0.0,scenic,2020-01,0.0,scenic,2020-01,0.000586739683160571,scenic,2020-01
751,0,scenic,2020-02,0,scenic,2020-02,4,scenic,2020-02,4,scenic,2020-02,0.0,scenic,2020-02,0.0,scenic,2020-02,0.0006786562606040040,scenic,2020-02
752,0,scenic,2020-03,0,scenic,2020-03,6,scenic,2020-03,10,scenic,2020-03,0.0,scenic,2020-03,0.0,scenic,2020-03,0.0012077294685990300,scenic,2020-03
753,0,morning,2020-01,0,morning,2020-01,2,morning,2020-01,5,morning,2020-01,0.0,morning,2020-01,0.0,morning,2020-01,0.00039115978877371400,morning,2020-01
754,0,morning,2020-02,0,morning,2020-02,1,morning,2020-02,4,morning,2020-02,0.0,morning,2020-02,0.0,morning,2020-02,0.00016966406515100100,morning,2020-02
755,0,morning,2020-03,1,morning,2020-03,5,morning,2020-03,10,morning,2020-03,0.0,morning,2020-03,0.00020128824476650600,morning,2020-03,0.001006441223832530,morning,2020-03
756,0,reached,2020-01,0,reached,2020-01,2,reached,2020-01,4,reached,2020-01,0.0,reached,2020-01,0.0,reached,2020-01,0.00039115978877371400,reached,2020-01
757,0,reached,2020-02,1,reached,2020-02,3,reached,2020-02,6,reached,2020-02,0.0,reached,2020-02,0.00016966406515100100,reached,2020-02,0.0005089921954530030,reached,2020-02
758,0,reached,2020-03,4,reached,2020-03,2,reached,2020-03,9,reached,2020-03,0.0,reached,2020-03,0.0008051529790660230,reached,2020-03,0.00040257648953301100,reached,2020-03
759,0,among,2020-01,1,among,2020-01,2,among,2020-01,5,among,2020-01,0.0,among,2020-01,0.00019557989438685700,among,2020-01,0.00039115978877371400,among,2020-01
760,0,among,2020-02,3,among,2020-02,1,among,2020-02,10,among,2020-02,0.0,among,2020-02,0.0005089921954530030,among,2020-02,0.00016966406515100100,among,2020-02
761,0,among,2020-03,0,among,2020-03,1,among,2020-03,4,among,2020-03,0.0,among,2020-03,0.0,among,2020-03,0.00020128824476650600,among,2020-03
762,0,imported,2020-01,0,imported,2020-01,2,imported,2020-01,2,imported,2020-01,0.0,imported,2020-01,0.0,imported,2020-01,0.00039115978877371400,imported,2020-01
763,0,imported,2020-02,0,imported,2020-02,2,imported,2020-02,2,imported,2020-02,0.0,imported,2020-02,0.0,imported,2020-02,0.00033932813030200200,imported,2020-02
764,1,imported,2020-03,0,imported,2020-03,14,imported,2020-03,15,imported,2020-03,0.0013175230566534900,imported,2020-03,0.0,imported,2020-03,0.002818035426731080,imported,2020-03
765,0,points,2020-01,0,points,2020-01,1,points,2020-01,1,points,2020-01,0.0,points,2020-01,0.0,points,2020-01,0.00019557989438685700,points,2020-01
766,0,points,2020-02,0,points,2020-02,1,points,2020-02,4,points,2020-02,0.0,points,2020-02,0.0,points,2020-02,0.00016966406515100100,points,2020-02
767,0,points,2020-03,4,points,2020-03,0,points,2020-03,14,points,2020-03,0.0,points,2020-03,0.0008051529790660230,points,2020-03,0.0,points,2020-03
768,0,staff,2020-01,0,staff,2020-01,2,staff,2020-01,4,staff,2020-01,0.0,staff,2020-01,0.0,staff,2020-01,0.00039115978877371400,staff,2020-01
769,0,staff,2020-02,0,staff,2020-02,2,staff,2020-02,5,staff,2020-02,0.0,staff,2020-02,0.0,staff,2020-02,0.00033932813030200200,staff,2020-02
770,2,staff,2020-03,1,staff,2020-03,3,staff,2020-03,10,staff,2020-03,0.002635046113306980,staff,2020-03,0.00020128824476650600,staff,2020-03,0.0006038647342995170,staff,2020-03
771,0,fighting,2020-01,0,fighting,2020-01,3,fighting,2020-01,4,fighting,2020-01,0.0,fighting,2020-01,0.0,fighting,2020-01,0.000586739683160571,fighting,2020-01
772,1,fighting,2020-02,0,fighting,2020-02,2,fighting,2020-02,10,fighting,2020-02,0.003787878787878790,fighting,2020-02,0.0,fighting,2020-02,0.00033932813030200200,fighting,2020-02
773,0,fighting,2020-03,1,fighting,2020-03,2,fighting,2020-03,5,fighting,2020-03,0.0,fighting,2020-03,0.00020128824476650600,fighting,2020-03,0.00040257648953301100,fighting,2020-03
774,0,ban,2020-01,1,ban,2020-01,2,ban,2020-01,3,ban,2020-01,0.0,ban,2020-01,0.00019557989438685700,ban,2020-01,0.00039115978877371400,ban,2020-01
775,0,ban,2020-02,0,ban,2020-02,2,ban,2020-02,5,ban,2020-02,0.0,ban,2020-02,0.0,ban,2020-02,0.00033932813030200200,ban,2020-02
776,1,ban,2020-03,1,ban,2020-03,2,ban,2020-03,11,ban,2020-03,0.0013175230566534900,ban,2020-03,0.00020128824476650600,ban,2020-03,0.00040257648953301100,ban,2020-03
777,0,declared,2020-01,1,declared,2020-01,0,declared,2020-01,2,declared,2020-01,0.0,declared,2020-01,0.00019557989438685700,declared,2020-01,0.0,declared,2020-01
778,0,declared,2020-02,0,declared,2020-02,0,declared,2020-02,1,declared,2020-02,0.0,declared,2020-02,0.0,declared,2020-02,0.0,declared,2020-02
779,0,declared,2020-03,6,declared,2020-03,1,declared,2020-03,16,declared,2020-03,0.0,declared,2020-03,0.0012077294685990300,declared,2020-03,0.00020128824476650600,declared,2020-03
780,0,overseas,2020-01,0,overseas,2020-01,6,overseas,2020-01,6,overseas,2020-01,0.0,overseas,2020-01,0.0,overseas,2020-01,0.001173479366321140,overseas,2020-01
781,0,overseas,2020-02,0,overseas,2020-02,3,overseas,2020-02,3,overseas,2020-02,0.0,overseas,2020-02,0.0,overseas,2020-02,0.0005089921954530030,overseas,2020-02
782,1,overseas,2020-03,0,overseas,2020-03,8,overseas,2020-03,10,overseas,2020-03,0.0013175230566534900,overseas,2020-03,0.0,overseas,2020-03,0.001610305958132050,overseas,2020-03
783,1,research,2020-01,1,research,2020-01,3,research,2020-01,6,research,2020-01,0.0031847133757961800,research,2020-01,0.00019557989438685700,research,2020-01,0.000586739683160571,research,2020-01
784,1,research,2020-02,0,research,2020-02,3,research,2020-02,6,research,2020-02,0.003787878787878790,research,2020-02,0.0,research,2020-02,0.0005089921954530030,research,2020-02
785,0,research,2020-03,0,research,2020-03,4,research,2020-03,7,research,2020-03,0.0,research,2020-03,0.0,research,2020-03,0.0008051529790660230,research,2020-03
786,0,km,2020-01,0,km,2020-01,1,km,2020-01,7,km,2020-01,0.0,km,2020-01,0.0,km,2020-01,0.00019557989438685700,km,2020-01
787,0,km,2020-02,1,km,2020-02,2,km,2020-02,9,km,2020-02,0.0,km,2020-02,0.00016966406515100100,km,2020-02,0.00033932813030200200,km,2020-02
788,0,km,2020-03,1,km,2020-03,0,km,2020-03,3,km,2020-03,0.0,km,2020-03,0.00020128824476650600,km,2020-03,0.0,km,2020-03
789,0,battle,2020-01,0,battle,2020-01,3,battle,2020-01,4,battle,2020-01,0.0,battle,2020-01,0.0,battle,2020-01,0.000586739683160571,battle,2020-01
790,0,battle,2020-02,0,battle,2020-02,3,battle,2020-02,12,battle,2020-02,0.0,battle,2020-02,0.0,battle,2020-02,0.0005089921954530030,battle,2020-02
791,0,battle,2020-03,0,battle,2020-03,1,battle,2020-03,3,battle,2020-03,0.0,battle,2020-03,0.0,battle,2020-03,0.00020128824476650600,battle,2020-03
792,0,since,2020-01,0,since,2020-01,5,since,2020-01,6,since,2020-01,0.0,since,2020-01,0.0,since,2020-01,0.0009778994719342850,since,2020-01
793,1,since,2020-02,2,since,2020-02,3,since,2020-02,7,since,2020-02,0.003787878787878790,since,2020-02,0.00033932813030200200,since,2020-02,0.0005089921954530030,since,2020-02
794,0,since,2020-03,0,since,2020-03,4,since,2020-03,6,since,2020-03,0.0,since,2020-03,0.0,since,2020-03,0.0008051529790660230,since,2020-03
795,2,taiwan,2020-01,5,taiwan,2020-01,0,taiwan,2020-01,6,taiwan,2020-01,0.006369426751592360,taiwan,2020-01,0.0009778994719342850,taiwan,2020-01,0.0,taiwan,2020-01
796,5,taiwan,2020-02,7,taiwan,2020-02,0,taiwan,2020-02,10,taiwan,2020-02,0.01893939393939390,taiwan,2020-02,0.0011876484560570100,taiwan,2020-02,0.0,taiwan,2020-02
797,1,taiwan,2020-03,2,taiwan,2020-03,0,taiwan,2020-03,3,taiwan,2020-03,0.0013175230566534900,taiwan,2020-03,0.00040257648953301100,taiwan,2020-03,0.0,taiwan,2020-03
798,0,states,2020-01,1,states,2020-01,4,states,2020-01,9,states,2020-01,0.0,states,2020-01,0.00019557989438685700,states,2020-01,0.0007823195775474280,states,2020-01
799,0,states,2020-02,0,states,2020-02,0,states,2020-02,4,states,2020-02,0.0,states,2020-02,0.0,states,2020-02,0.0,states,2020-02
800,0,states,2020-03,0,states,2020-03,1,states,2020-03,6,states,2020-03,0.0,states,2020-03,0.0,states,2020-03,0.00020128824476650600,states,2020-03
801,0,bank,2020-01,1,bank,2020-01,2,bank,2020-01,3,bank,2020-01,0.0,bank,2020-01,0.00019557989438685700,bank,2020-01,0.00039115978877371400,bank,2020-01
802,0,bank,2020-02,0,bank,2020-02,10,bank,2020-02,10,bank,2020-02,0.0,bank,2020-02,0.0,bank,2020-02,0.0016966406515100100,bank,2020-02
803,0,bank,2020-03,2,bank,2020-03,3,bank,2020-03,6,bank,2020-03,0.0,bank,2020-03,0.00040257648953301100,bank,2020-03,0.0006038647342995170,bank,2020-03
804,0,let,2020-01,0,let,2020-01,3,let,2020-01,9,let,2020-01,0.0,let,2020-01,0.0,let,2020-01,0.000586739683160571,let,2020-01
805,0,let,2020-02,0,let,2020-02,1,let,2020-02,8,let,2020-02,0.0,let,2020-02,0.0,let,2020-02,0.00016966406515100100,let,2020-02
806,0,let,2020-03,0,let,2020-03,0,let,2020-03,2,let,2020-03,0.0,let,2020-03,0.0,let,2020-03,0.0,let,2020-03
807,0,myanmar,2020-01,0,myanmar,2020-01,8,myanmar,2020-01,16,myanmar,2020-01,0.0,myanmar,2020-01,0.0,myanmar,2020-01,0.0015646391550948600,myanmar,2020-01
808,0,myanmar,2020-02,0,myanmar,2020-02,1,myanmar,2020-02,2,myanmar,2020-02,0.0,myanmar,2020-02,0.0,myanmar,2020-02,0.00016966406515100100,myanmar,2020-02
809,0,myanmar,2020-03,0,myanmar,2020-03,1,myanmar,2020-03,1,myanmar,2020-03,0.0,myanmar,2020-03,0.0,myanmar,2020-03,0.00020128824476650600,myanmar,2020-03
810,0,ncov2019,2020-01,0,ncov2019,2020-01,9,ncov2019,2020-01,11,ncov2019,2020-01,0.0,ncov2019,2020-01,0.0,ncov2019,2020-01,0.0017602190494817100,ncov2019,2020-01
811,0,ncov2019,2020-02,0,ncov2019,2020-02,3,ncov2019,2020-02,8,ncov2019,2020-02,0.0,ncov2019,2020-02,0.0,ncov2019,2020-02,0.0005089921954530030,ncov2019,2020-02
812,0,ncov2019,2020-03,0,ncov2019,2020-03,0,ncov2019,2020-03,0,ncov2019,2020-03,0.0,ncov2019,2020-03,0.0,ncov2019,2020-03,0.0,ncov2019,2020-03
813,0,combat,2020-01,0,combat,2020-01,0,combat,2020-01,0,combat,2020-01,0.0,combat,2020-01,0.0,combat,2020-01,0.0,combat,2020-01
814,0,combat,2020-02,1,combat,2020-02,5,combat,2020-02,10,combat,2020-02,0.0,combat,2020-02,0.00016966406515100100,combat,2020-02,0.0008483203257550050,combat,2020-02
815,4,combat,2020-03,3,combat,2020-03,3,combat,2020-03,8,combat,2020-03,0.005270092226613970,combat,2020-03,0.0006038647342995170,combat,2020-03,0.0006038647342995170,combat,2020-03
816,0,pandemic,2020-01,0,pandemic,2020-01,0,pandemic,2020-01,1,pandemic,2020-01,0.0,pandemic,2020-01,0.0,pandemic,2020-01,0.0,pandemic,2020-01
817,0,pandemic,2020-02,1,pandemic,2020-02,0,pandemic,2020-02,2,pandemic,2020-02,0.0,pandemic,2020-02,0.00016966406515100100,pandemic,2020-02,0.0,pandemic,2020-02
818,1,pandemic,2020-03,4,pandemic,2020-03,1,pandemic,2020-03,15,pandemic,2020-03,0.0013175230566534900,pandemic,2020-03,0.0008051529790660230,pandemic,2020-03,0.00020128824476650600,pandemic,2020-03
819,0,next,2020-01,0,next,2020-01,2,next,2020-01,4,next,2020-01,0.0,next,2020-01,0.0,next,2020-01,0.00039115978877371400,next,2020-01
820,0,next,2020-02,0,next,2020-02,2,next,2020-02,7,next,2020-02,0.0,next,2020-02,0.0,next,2020-02,0.00033932813030200200,next,2020-02
821,0,next,2020-03,0,next,2020-03,1,next,2020-03,7,next,2020-03,0.0,next,2020-03,0.0,next,2020-03,0.00020128824476650600,next,2020-03
822,0,found,2020-01,0,found,2020-01,5,found,2020-01,7,found,2020-01,0.0,found,2020-01,0.0,found,2020-01,0.0009778994719342850,found,2020-01
823,0,found,2020-02,0,found,2020-02,4,found,2020-02,5,found,2020-02,0.0,found,2020-02,0.0,found,2020-02,0.0006786562606040040,found,2020-02
824,0,found,2020-03,0,found,2020-03,4,found,2020-03,6,found,2020-03,0.0,found,2020-03,0.0,found,2020-03,0.0008051529790660230,found,2020-03
825,0,passed,2020-01,1,passed,2020-01,4,passed,2020-01,7,passed,2020-01,0.0,passed,2020-01,0.00019557989438685700,passed,2020-01,0.0007823195775474280,passed,2020-01
826,0,passed,2020-02,0,passed,2020-02,1,passed,2020-02,4,passed,2020-02,0.0,passed,2020-02,0.0,passed,2020-02,0.00016966406515100100,passed,2020-02
827,0,passed,2020-03,4,passed,2020-03,2,passed,2020-03,7,passed,2020-03,0.0,passed,2020-03,0.0008051529790660230,passed,2020-03,0.00040257648953301100,passed,2020-03
828,0,trillion,2020-01,0,trillion,2020-01,4,trillion,2020-01,6,trillion,2020-01,0.0,trillion,2020-01,0.0,trillion,2020-01,0.0007823195775474280,trillion,2020-01
829,0,trillion,2020-02,0,trillion,2020-02,5,trillion,2020-02,5,trillion,2020-02,0.0,trillion,2020-02,0.0,trillion,2020-02,0.0008483203257550050,trillion,2020-02
830,0,trillion,2020-03,5,trillion,2020-03,1,trillion,2020-03,7,trillion,2020-03,0.0,trillion,2020-03,0.001006441223832530,trillion,2020-03,0.00020128824476650600,trillion,2020-03
831,0,temporary,2020-01,0,temporary,2020-01,1,temporary,2020-01,1,temporary,2020-01,0.0,temporary,2020-01,0.0,temporary,2020-01,0.00019557989438685700,temporary,2020-01
832,0,temporary,2020-02,0,temporary,2020-02,7,temporary,2020-02,11,temporary,2020-02,0.0,temporary,2020-02,0.0,temporary,2020-02,0.0011876484560570100,temporary,2020-02
833,0,temporary,2020-03,0,temporary,2020-03,4,temporary,2020-03,6,temporary,2020-03,0.0,temporary,2020-03,0.0,temporary,2020-03,0.0008051529790660230,temporary,2020-03
834,0,love,2020-01,0,love,2020-01,0,love,2020-01,1,love,2020-01,0.0,love,2020-01,0.0,love,2020-01,0.0,love,2020-01
835,1,love,2020-02,1,love,2020-02,5,love,2020-02,13,love,2020-02,0.003787878787878790,love,2020-02,0.00016966406515100100,love,2020-02,0.0008483203257550050,love,2020-02
836,0,love,2020-03,0,love,2020-03,1,love,2020-03,4,love,2020-03,0.0,love,2020-03,0.0,love,2020-03,0.00020128824476650600,love,2020-03
837,0,baby,2020-01,0,baby,2020-01,2,baby,2020-01,2,baby,2020-01,0.0,baby,2020-01,0.0,baby,2020-01,0.00039115978877371400,baby,2020-01
838,0,baby,2020-02,0,baby,2020-02,2,baby,2020-02,12,baby,2020-02,0.0,baby,2020-02,0.0,baby,2020-02,0.00033932813030200200,baby,2020-02
839,0,baby,2020-03,0,baby,2020-03,1,baby,2020-03,4,baby,2020-03,0.0,baby,2020-03,0.0,baby,2020-03,0.00020128824476650600,baby,2020-03
840,0,rt,2020-01,1,rt,2020-01,0,rt,2020-01,4,rt,2020-01,0.0,rt,2020-01,0.00019557989438685700,rt,2020-01,0.0,rt,2020-01
841,0,rt,2020-02,0,rt,2020-02,0,rt,2020-02,6,rt,2020-02,0.0,rt,2020-02,0.0,rt,2020-02,0.0,rt,2020-02
842,0,rt,2020-03,0,rt,2020-03,1,rt,2020-03,8,rt,2020-03,0.0,rt,2020-03,0.0,rt,2020-03,0.00020128824476650600,rt,2020-03
843,0,jiangsu,2020-01,0,jiangsu,2020-01,3,jiangsu,2020-01,5,jiangsu,2020-01,0.0,jiangsu,2020-01,0.0,jiangsu,2020-01,0.000586739683160571,jiangsu,2020-01
844,0,jiangsu,2020-02,0,jiangsu,2020-02,2,jiangsu,2020-02,6,jiangsu,2020-02,0.0,jiangsu,2020-02,0.0,jiangsu,2020-02,0.00033932813030200200,jiangsu,2020-02
845,0,jiangsu,2020-03,0,jiangsu,2020-03,2,jiangsu,2020-03,7,jiangsu,2020-03,0.0,jiangsu,2020-03,0.0,jiangsu,2020-03,0.00040257648953301100,jiangsu,2020-03
846,0,dow,2020-01,0,dow,2020-01,0,dow,2020-01,0,dow,2020-01,0.0,dow,2020-01,0.0,dow,2020-01,0.0,dow,2020-01
847,0,dow,2020-02,0,dow,2020-02,0,dow,2020-02,4,dow,2020-02,0.0,dow,2020-02,0.0,dow,2020-02,0.0,dow,2020-02
848,0,dow,2020-03,4,dow,2020-03,0,dow,2020-03,14,dow,2020-03,0.0,dow,2020-03,0.0008051529790660230,dow,2020-03,0.0,dow,2020-03
849,0,protective,2020-01,0,protective,2020-01,2,protective,2020-01,2,protective,2020-01,0.0,protective,2020-01,0.0,protective,2020-01,0.00039115978877371400,protective,2020-01
850,0,protective,2020-02,0,protective,2020-02,5,protective,2020-02,8,protective,2020-02,0.0,protective,2020-02,0.0,protective,2020-02,0.0008483203257550050,protective,2020-02
851,0,protective,2020-03,0,protective,2020-03,4,protective,2020-03,8,protective,2020-03,0.0,protective,2020-03,0.0,protective,2020-03,0.0008051529790660230,protective,2020-03
852,0,efforts,2020-01,0,efforts,2020-01,3,efforts,2020-01,5,efforts,2020-01,0.0,efforts,2020-01,0.0,efforts,2020-01,0.000586739683160571,efforts,2020-01
853,0,efforts,2020-02,1,efforts,2020-02,4,efforts,2020-02,7,efforts,2020-02,0.0,efforts,2020-02,0.00016966406515100100,efforts,2020-02,0.0006786562606040040,efforts,2020-02
854,1,efforts,2020-03,0,efforts,2020-03,3,efforts,2020-03,6,efforts,2020-03,0.0013175230566534900,efforts,2020-03,0.0,efforts,2020-03,0.0006038647342995170,efforts,2020-03
855,0,show,2020-01,0,show,2020-01,3,show,2020-01,6,show,2020-01,0.0,show,2020-01,0.0,show,2020-01,0.000586739683160571,show,2020-01
856,0,show,2020-02,0,show,2020-02,1,show,2020-02,6,show,2020-02,0.0,show,2020-02,0.0,show,2020-02,0.00016966406515100100,show,2020-02
857,0,show,2020-03,1,show,2020-03,1,show,2020-03,6,show,2020-03,0.0,show,2020-03,0.00020128824476650600,show,2020-03,0.00020128824476650600,show,2020-03
858,0,nature,2020-01,0,nature,2020-01,3,nature,2020-01,6,nature,2020-01,0.0,nature,2020-01,0.0,nature,2020-01,0.000586739683160571,nature,2020-01
859,0,nature,2020-02,0,nature,2020-02,0,nature,2020-02,7,nature,2020-02,0.0,nature,2020-02,0.0,nature,2020-02,0.0,nature,2020-02
